Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,ALT_OBJ,AIRMASS,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K ,Source-Sky_T1,Source_Error_T1,Source_AMag_T1,Source_AMag_Err_T1,Peak_T1,Source-Sky_C2,Source_Error_C2,Source_AMag_C2,Source_AMag_Err_C2,Peak_C2,Source-Sky_C3,Source_Error_C3,Source_AMag_C3,Source_AMag_Err_C3,Peak_C3,Source-Sky_C4,Source_Error_C4,Source_AMag_C4,Source_AMag_Err_C4,Peak_C4,Source-Sky_C5,Source_Error_C5,Source_AMag_C5,Source_AMag_Err_C5,Peak_C5,Source-Sky_C6,Source_Error_C6,Source_AMag_C6,Source_AMag_Err_C6,Peak_C6,Source-Sky_C7,Source_Error_C7,Source_AMag_C7,Source_AMag_Err_C7,Peak_C7,Source-Sky_T8,Source_Error_T8,Source_AMag_T8,Source_AMag_Err_T8,Peak_T8,Source-Sky_T9,Source_Error_T9,Source_AMag_T9,Source_AMag_Err_T9,Peak_T9,Source-Sky_T10,Source_Error_T10,Source_AMag_T10,Source_AMag_Err_T10,Peak_T10,Source-Sky_T11,Source_Error_T11,Source_AMag_T11,Source_AMag_Err_T11,Peak_T11
calibrated-T17-msp_jpalmerio-RR_Nor-20230518-203339-V-BIN1-E-060-001.fit,46,66020.859375,60082.940430891234,2460082.9404308912,NaN,NaN,0,NaN,1.29938634189,-35,60,NaN,NaN,910212.8313351534,876.5662826030133,10.678937379873856,0.0011935202248709,63911.6171875,698578.4188579926,770.9287320586068,11.04,0.001197522991715,66020.859375,415820.9254318663,602.7826905293148,11.83,0.0015727661765884,42529.3125,524907.997677181,672.6082009950438,11.06,0.0013903533513083,51378.38671875,519608.5091043686,668.9465793068788,11.08,0.0013968832063935,48411.6328125,402180.82863840356,593.2464949083592,11.85,0.0016003612412765,40093.75390625,495074.81832281174,653.5839003147895,11.31,0.0014324132009896,50390.28515625,966058.3769830375,902.1732737139305,10.614286336711478,0.001165925608714,64079.5234375,141573.40972179937,372.80710004154037,12.699340533746188,0.0029127882072276,14049.736328125,417121.459034141,603.6355904618189,11.526138431283458,0.0016724803831536,42841.19140625,110849.60619857039,337.6452663419591,12.964959377133434,0.0033518822468483,11752.49609375
calibrated-T17-msp_jpalmerio-RR_Nor-20230518-203453-V-BIN1-E-060-002.fit,47,65479.109375,60082.94128772011,2460082.94128772,NaN,NaN,0,NaN,1.29626910831,-35,60,NaN,NaN,928493.6942938863,883.8057681714018,10.658914984328268,0.0011826826976508,64215.66015625,704302.7054240159,774.0467024968686,11.04,0.001192596655316,65479.109375,418424.3255326014,604.3365801071109,11.83,0.0015670138585945,39891.2734375,527627.2239731785,673.4622290143932,11.06,0.0013849476212868,51472.87890625,519013.49120313977,668.3328171769226,11.08,0.0013972013273601,46542.51953125,399892.7354826336,591.9063142505324,11.85,0.0016058780535484,37192.390625,491326.7922862178,651.6477689595048,11.31,0.0014390601327361,43809.8359375,980418.5724382892,908.215648419321,10.599833556796298,0.001158592198658,64233.7109375,139884.33495954008,371.91906911282615,12.71393967480637,0.0029397042211969,14815.341796875,421874.6982101158,606.3733557305769,11.515403682199123,0.0016623176106879,40776.61328125,110574.80263603848,336.8474974155444,12.969221948765938,0.0033521728335099,11065.7001953125
calibrated-T17-msp_jpalmerio-RR_Nor-20230518-203607-V-BIN1-E-060-003.fit,48,64317.18359375,60082.94215092575,2460082.9421509258,NaN,NaN,0,NaN,1.29316393698,-35,60,NaN,NaN,920265.0909984978,880.5444744246038,10.640789183526397,0.0011912222192355,63365.44140625,684051.3804814203,762.8137947705557,11.04,0.0012100744667334,64317.18359375,405045.6728661688,595.2428553794782,11.83,0.0015943937989019,40283.97265625,514949.94729748834,665.9911656786857,11.06,0.0014032888751265,45597.29296875,506092.73916798446,661.1670374524759,11.08,0.0014174961139448,47140.46484375,391472.7075264962,585.5305448737702,11.85,0.0016227357284996,38086.6484375,481629.2258517078,645.7934286028541,11.31,0.0014548362343664,40094.40625,957704.8704798965,898.4046316114619,10.597492313294463,0.0011735330991418,62593.796875,137879.31612136227,370.36152762460983,12.701823751827979,0.0029702995864925,14311.814453125,408636.47925092804,597.5418757497489,11.52222871898894,0.0016904137164298,37739.4375,107471.1886028811,333.6605840791658,12.972341423237593,0.0034157063868731,10544.1982421875
calibrated-T17-msp_jpalmerio-RR_Nor-20230518-203720-V-BIN1-E-060-004.fit,49,65549.078125,60082.94299410889,2460082.942994109,NaN,NaN,0,NaN,1.29016010819,-35,60,NaN,NaN,924029.5545643256,881.8982514666427,10.667169908745436,0.0011846133260816,64226.8359375,701167.0837416532,771.8914418934024,11.04,0.0011945933293086,65549.078125,418408.7248612944,604.3931707697976,11.83,0.0015672188799979,44812.81640625,531390.2202444465,675.8737783039523,11.06,0.0013800674647511,52258.56640625,518828.04258879565,667.9866853478982,11.08,0.0013969770099479,51939.25,402846.23292858835,593.7836424180445,11.85,0.0015991653468375,41555.09765625,496478.0844508015,654.7519982077818,11.31,0.0014309183555365,51554.55859375,972334.299584956,904.7240559600327,10.611845549061606,0.0011619830708388,64600.55078125,142911.95764549274,374.5458981666707,12.693713143150358,0.0028992303590412,13971.6826171875,421853.5763289499,606.2543763404835,11.518480225867725,0.0016617686597842,46028.80078125,110684.20253254646,337.6019080740831,12.971170463091099,0.0033560644846711,12005.8505859375
calibrated-T17-msp_jpalmerio-RR_Nor-20230518-203834-V-BIN1-E-060-005.fit,50,65603.484375,60082.94386065984,2460082.94386066,NaN,NaN,0,NaN,1.28710339357,-35,60,NaN,NaN,930507.2903470424,885.1138532724527,10.656177794005831,0.0011820661145668,64270.203125,702793.3455334553,772.614722348642,11.04,0.0011929467204029,65603.484375,414884.78810582,602.365976657442,11.83,0.0015752234170341,41386.72265625,528420.7774482856,674.0805905034713,11.06,0.0013841380242442,50187.203125,516322.62784901593,666.8490515986422,11.08,0.0014013621936961,45141.17578125,400449.42158962006,591.8055880323301,11.85,0.0016033745892518,38876.89453125,496630.8420932371,654.7419228224074,11.31,0.0014304565143219,49785.21875,975226.7140059782,906.1503818382148,10.605213271159453,0.0011612441216822,63385.80859375,141929.4399650366,373.6182638352411,12.697796021485788,0.0029117427139948,14283.7626953125,419430.4749261202,604.96345405338,11.52132728876962,0.0016674201903793,40734.109375,111558.42441493183,337.8070429283453,12.959221314443433,0.0033327059632597,12031.056640625
calibrated-T17-msp_jpalmerio-RR_Nor-20230518-203950-V-BIN1-E-060-001.fit,51,63385.80859375,60082.944732175674,2460082.9447321757,NaN,NaN,0,NaN,1.28406155373,-35,60,NaN,NaN,990532.1463635777,912.1128731069422,10.591763102843357,0.001152953081563,62473.67578125,706095.9487591806,774.7566451096751,11.04,0.0011906599795478,48254.9140625,416792.71153934434,602.9971129997172,11.83,0.001569659552043,31012.009765625,529941.7812728528,675.0004612290753,11.06,0.001382050107377,36015.74609375,518313.80279944063,668.6155261472315,11.08,0.0013996776804052,34172.63671875,401692.5337731183,592.7450381373642,11.85,0.0016009518039639,29748.376953125,496422.88186212524,654.5867784743843,11.31,0.0014307164904926,34293.2109375,1028757.054988008,930.0515528680048,10.550652472867654,0.0011372184290257,63385.80859375,140867.9799263569,372.63906612263526,12.709403822229538,0.0029252442094544,10749.3212890625,418076.6692783951,603.9838633090163,11.528294708002877,0.0016694791781747,28769.146484375,110322.86289643381,337.4254384921992,12.97477073086428,0.0033650257495961,8319.1982421875
calibrated-T17-msp_jpalmerio-RR_Nor-20230518-204105-V-BIN1-E-060-002.fit,52,64270.203125,60082.94559954852,2460082.9455995485,NaN,NaN,0,NaN,1.28106615971,-35,60,NaN,NaN,954444.2201666468,896.0173143894436,10.629806491426665,0.0011701779802406,64270.203125,704064.6308083899,773.3658315408728,11.04,0.0011919508854636,60285.109375,416930.52496537636,604.5169950145996,11.83,0.0015730933155588,38313.37890625,531175.593150744,675.3393345190374,11.06,0.0013795337123732,46233.76953125,515925.08339501004,666.5352090786175,11.08,0.001401781699739,46254.5234375,399325.3322655531,591.09659957406,11.85,0.0016059598656829,36429.08984375,495479.8706074731,654.1246582776613,11.31,0.0014324263735592,41477.26171875,1002030.1525202211,917.724159381463,10.57698089660268,0.0011486024599949,63385.80859375,142289.9256519656,373.3533825478072,12.696247491157354,0.002902634918563,12909.6884765625,415468.92101860495,602.6935636711785,11.532836516988738,0.0016757638784915,38616.11328125,110513.04632254578,336.6418606692262,12.970648995970267,0.0033519587783615,10866.158203125
calibrated-T17-msp_jpalmerio-RR_Nor-20230518-204219-V-BIN1-E-060-003.fit,53,65007.67578125,60082.94645544002,2460082.94645544,NaN,NaN,0,NaN,1.27814043781,-35,60,NaN,NaN,942290.6647098791,890.4750141118418,10.644477520553949,0.0011758897387494,64270.203125,700233.0419980064,771.349859044406,11.04,0.0011953471022944,65007.67578125,417577.0147078964,603.1048417907259,11.83,0.0015669932060882,40518.828125,530714.8003187665,675.1544436064326,11.06,0.0013803529613374,52141.66015625,518889.9714928981,669.0376661614384,11.08,0.0013990066542249,49152.76171875,401444.16864833154,592.2209190407509,11.85,0.0016005261182325,38554.5390625,496177.9392126061,654.7753554727229,11.31,0.0014318344113339,46479.1484375,983942.2638991745,909.8186477862874,10.597515703248112,0.0011566977633833,64600.55078125,141954.44190430306,373.86368708913784,12.699567275477099,0.002912963314299,15006.224609375,420018.4753372101,605.0054305805623,11.521768756711435,0.0016652532703256,42042.21484375,111054.164470899,337.47561006837543,12.96610261950196,0.0033440770798488,11865.4951171875
calibrated-T17-msp_jpalmerio-RR_Nor-20230518-204333-V-BIN1-E-060-004.fit,54,65918.3515625,60082.947311354335,2460082.9473113543,NaN,NaN,0,NaN,1.27524555238,-35,60,NaN,NaN,945905.5254876809,891.906667521659,10.641955492575343,0.0011736554323709,64270.203125,706573.890306636,774.6978088041018,11.04,0.0011897647229888,65918.3515625,416661.06475341774,602.4761771394795,11.83,0.001568799642973,39526.7421875,531960.3928572672,676.8156464995388,11.06,0.0013805091227214,51216.328125,516923.51236268843,667.2320501685,11.08,0.0014005376717639,49108.5234375,401611.8100016191,592.2326461658689,11.85,0.0015998901733844,39423.72265625,495925.7962847726,654.0068231056756,11.31,0.0014308815773198,49131.7421875,984998.101036603,910.4894795530798,10.597986415497369,0.0011561516419595,63385.80859375,141905.5220137467,373.36248258370773,12.701576659511888,0.0029100770697135,14840.4248046875,415921.42823531147,602.4095199981344,11.534046659181644,0.0016731655523662,41692.3125,111526.75118623913,338.09670935106294,12.963127270486913,0.0033361972413764,11992.251953125
calibrated-T17-msp_jpalmerio-RR_Nor-20230518-204446-V-BIN1-E-060-005.fit,55,64600.55078125,60082.94816840254,2460082.9481684025,NaN,NaN,0,NaN,1.27237440784,-35,60,NaN,NaN,957910.9345842163,897.2706036037193,10.62279692337106,0.0011686642434545,64226.8359375,695448.6614383986,768.9591578160797,11.04,0.0011998377676668,63075.078125,417008.8618489862,603.2800670522189,11.83,0.0015695821732868,45766.71875,528605.7033974219,675.2399555044467,11.06,0.0013860323663331,51478.875,514533.9816457781,666.0334375934294,11.08,0.0014045116892589,51416.9375,401194.68154624046,592.0673361381085,11.85,0.0016011056660457,38851.46875,497452.01483590505,655.2886086084683,11.31,0.0014292883540221,47607.25,965697.5185001552,901.5943260833818,10.61400696174325,0.0011657643096611,64600.55078125,142247.22591999284,374.19980925246836,12.693500236262782,0.0029099702700638,15229.0673828125,417257.78952354926,603.7678907459635,11.525098617808816,0.001672374039963,40339.7578125,110368.17610168511,336.78421436045727,12.96900008620053,0.0033577569323054,9911.455078125
calibrated-T17-msp_jpalmerio-RR_Nor-20230518-204602-V-BIN1-E-060-001.fit,56,65737.75,60082.94902916672,2460082.9490291667,NaN,NaN,0,NaN,1.26952233164,-35,60,NaN,NaN,959632.5017952097,898.3664223395467,10.618077331974892,0.0011685403760868,64270.203125,700249.5130487066,771.728929275917,11.04,0.001195906102346,65737.75,414191.45033065655,601.2543529604632,11.83,0.0015749486399646,41470.01171875,529026.0523351189,674.7076658052589,11.06,0.0013838407245901,48833.765625,512236.80881357903,664.741277098657,11.08,0.0014080709520453,49969.96875,398370.1468244056,590.2628450687353,11.85,0.0016075386878623,38697.42578125,492387.5505507328,652.5449113972342,11.31,0.0014379376141101,46355.03125,972512.3962140821,905.7123113359644,10.603601839125105,0.0011639751625078,63854.41796875,141078.3384738646,372.7567917571008,12.699688863148456,0.0029224017971433,13400.91796875,415004.1618350165,602.1789995091478,11.528208573588076,0.0016767421598945,43145.8984375,110925.33277448347,337.87672808285157,12.960762852968752,0.0033520493712034,11054.8828125
calibrated-T17-msp_jpalmerio-RR_Nor-20230518-204715-V-BIN1-E-060-002.fit,57,64600.55078125,60082.949883680325,2460082.9498836803,NaN,NaN,0,NaN,1.2667199837,-35,60,NaN,NaN,975426.5198769676,905.1282609903408,10.60783244566605,0.001159636846906,64226.8359375,698958.7372836642,770.9220733922499,11.04,0.0011968614208852,63749.08203125,415439.7137587622,601.7113756115921,11.83,0.0015714125283168,43827.3671875,532966.0636021222,676.3129267107105,11.06,0.0013768830267178,50487.7265625,518289.2403944401,668.6817958595088,11.08,0.0013998826162027,46943.796875,404443.60166238295,594.24971868358,11.85,0.0015941033552276,39597.5625,497422.2902312033,655.2735225451714,11.31,0.0014293408228045,51496.30859375,972666.4077025652,905.3034191797924,10.610909050154211,0.0011622872707379,64600.55078125,142235.64460852306,373.9716870727649,12.698297729887381,0.0029081892784035,14431.068359375,417731.1726640906,603.9928564732354,11.528576630294086,0.0016707198739919,42266.91796875,111185.82389015598,337.73169643610953,12.965695296799982,0.0033426499784903,11909.544921875
calibrated-T17-msp_jpalmerio-RR_Nor-20230518-204829-V-BIN1-E-060-003.fit,58,64270.203125,60082.9507375001,2460082.9507375,NaN,NaN,0,NaN,1.26395032027,-35,60,NaN,NaN,997444.6869606581,914.9586910194994,10.582761129804885,0.0011497931263927,64270.203125,702989.7097729425,772.6912430347583,11.04,0.0011927317337544,58378.49609375,416347.65074184793,602.8495186323969,11.83,0.0015709519139175,37409.3828125,533763.2242401594,677.410596522946,11.06,0.0013770579510197,43417.30078125,515377.48817241593,666.4046406314363,11.08,0.0014029954378907,42972.18359375,399382.58579080063,591.2420273598702,11.85,0.0016061245797568,37751.54296875,497298.91463491117,655.0672213667349,11.31,0.0014292453787398,43134.94921875,993659.6577921405,914.5412576077528,10.586889038184339,0.0011526807948694,63854.41796875,141403.2307735565,373.40939929578957,12.703834852369287,0.0029204581145486,13222.2412109375,416709.3314406447,602.813812195322,11.530400118663454,0.0016715528269552,37339.50390625,110889.43627160112,338.194015198521,12.96775774400339,0.0033558049050453,10666.755859375
calibrated-T17-msp_jpalmerio-RR_Nor-20230518-204944-V-BIN1-E-060-004.fit,59,64921.64453125,60082.95159975672,2460082.9515997567,NaN,NaN,0,NaN,1.26118112438,-35,60,NaN,NaN,981978.1064483797,908.5621799233337,10.596151862393834,0.0011577160027724,64226.8359375,698254.6963174749,770.4750926332599,11.04,0.0011973732779538,64921.64453125,413744.74384848785,600.4527467132481,11.83,0.0015745473257681,40939.57421875,530796.7183069354,675.3101669724451,11.06,0.0013804581914314,49691.22265625,514703.5301359788,665.9790949509644,11.08,0.0014039348436798,46661.5,401897.18315017223,592.6006707883702,11.85,0.0015997477484334,35621.78125,495681.5715049952,654.5257812009573,11.31,0.001432721337683,44232.1171875,987541.3967646888,911.3428942088121,10.590018100560954,0.0011554625755041,64600.55078125,141207.54794226395,373.3399163428323,12.701761596248378,0.0029240044730175,14292.900390625,415525.35619023925,602.9564245910356,11.529912549134009,0.0016764192678377,40946.41796875,110699.11160905793,337.44021405386593,12.966046036356794,0.0033542950769091,11002.0498046875
calibrated-T17-msp_jpalmerio-RR_Nor-20230518-205058-V-BIN1-E-060-005.fit,60,64521.8203125,60082.952462048735,2460082.9524620487,NaN,NaN,0,NaN,1.25844077217,-35,60,NaN,NaN,970042.9960007278,902.9779329731872,10.606712726254953,0.0011633773346141,64270.203125,691557.9599363283,766.6682733562467,11.04,0.0012029916319646,64521.8203125,416362.4063447904,603.0113826108856,11.83,0.0015713177583744,48035.15234375,531319.0865668226,675.726159982808,11.06,0.0013799508416948,54094.25,514310.7991518776,665.7234056186164,11.08,0.001404467128621,52109.66015625,398908.3656893033,590.4754798765662,11.85,0.0016059492396914,40723.8359375,494986.48224708746,653.4658367332635,11.31,0.0014324100361134,49994.6015625,953627.0096562328,896.131116646848,10.62524382912983,0.0011717157839085,63854.41796875,140514.4490551552,372.1038657243255,12.704387724706892,0.0029286552023945,15632.6748046875,417448.4320273851,603.5050115512374,11.5221831015892,0.0016712067573018,40980.03515625,111059.2706978883,337.10447662158765,12.959803143880647,0.0033406579093333,10570.525390625
